Unique ID,Department,Account No.,Activity Detailed Description,Purchase Type,Supplier,Required Contract Creation?,SLA (Working Days),Assigned Buyer,Item Category,Initial Approved Budget,Revised Approved Budget,Budget Used,Balance,PR Processing Month,PR/PO Status,PR/PO budget used Not paid,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Total AED,Amount Check,Remarks,Department (Repeat)
ECAE-PP-2025-1243,Academic Services,412104,Utilities,Framework,GlobalTech,Yes,23,Sarah,8015.4400 - Utilities,217618.2,217170.36000000002,217170.36000000002,0.0,17-Sep-24,Spent,,29231.12,5583.66,199.85,12189.6,17770.83,25520.43,28272.51,24016.12,22676.53,24096.81,9827.92,13839.59,213224.97,-,,Academic Services
ECAE-PP-2025-1244,Finance,411013,Training Service,Framework,GlobalTech,Yes,56,Michael,8012.1100 - Training Services,193626.38,193094.91,174582.9,18512.01000000001,09-Sep-24,Planned,,103.32,9991.95,27888.47,10735.32,8148.17,17492.37,2533.73,17108.37,9772.72,12329.2,25468.09,21303.65,162875.36,-,,Finance
ECAE-PP-2025-1244,Finance,411013,Training Service,Framework,GlobalTech,Yes,56,Michael,8012.1100 - Training Services,193626.38,193094.91,193094.91,0.0,09-Sep-24,Spent,,103.32,9991.95,27888.47,10735.32,8148.17,17492.37,2533.73,17108.37,9772.72,12329.2,25468.09,21303.65,162875.36,-,,Finance
ECAE-PP-2025-1245,Facilities,418150,Utilities,Urgent,GWA,Yes,25,John,8015.4400 - Utilities,110183.84,107148.58,20094.89,87053.69,04-Dec-24,Planned,,10057.67,4460.35,11690.48,2414.1,5961.15,7159.55,13878.19,5514.3,875.67,3227.68,10859.39,272.34,76370.87,-,,Facilities
ECAE-PP-2025-1245,Facilities,418150,Utilities,Urgent,GWA,Yes,25,John,8015.4400 - Utilities,110183.84,107148.58,107148.58,0.0,04-Dec-24,Spent,,10057.67,4460.35,11690.48,2414.1,5961.15,7159.55,13878.19,5514.3,875.67,3227.68,10859.39,272.34,76370.87,-,,Facilities
ECAE-PP-2025-1246,Finance,414634,Maintenance Contract,Regular,GlobalTech,Yes,15,Fatima,8013.2200 - Maintenance Services,174192.52,181784.06999999998,139892.22,41891.84999999998,03-Mar-24,Planned,,27862.22,29279.75,5009.91,4439.33,12960.03,20884.31,13321.56,27035.97,21735.21,19207.63,2152.26,5312.2,189200.38000000003,-,,Finance
ECAE-PP-2025-1246,Finance,414634,Maintenance Contract,Regular,GlobalTech,Yes,15,Fatima,8013.2200 - Maintenance Services,174192.52,181784.06999999998,181784.06999999998,0.0,03-Mar-24,Spent,,27862.22,29279.75,5009.91,4439.33,12960.03,20884.31,13321.56,27035.97,21735.21,19207.63,2152.26,5312.2,189200.38000000003,-,,Finance
ECAE-PP-2025-1247,HR,414820,IT Manpower Service,Regular,NextGen Solutions,Yes,49,Fatima,8011.1600 - Outsourcing Services,160378.08,168815.81,4461.82,164353.99,12-Feb-24,Planned,,4873.51,10741.91,867.51,23257.94,9586.45,6982.59,16315.86,19835.63,22871.62,9785.27,22854.87,13079.88,161053.04,-,,HR
ECAE-PP-2025-1247,HR,414820,IT Manpower Service,Regular,NextGen Solutions,Yes,49,Fatima,8011.1600 - Outsourcing Services,160378.08,168815.81,168815.81,0.0,12-Feb-24,Spent,,4873.51,10741.91,867.51,23257.94,9586.45,6982.59,16315.86,19835.63,22871.62,9785.27,22854.87,13079.88,161053.04,-,,HR
ECAE-PP-2025-1248,Information Technology,413525,Maintenance Contract,Urgent,ABC Corp,Yes,36,John,8013.2200 - Maintenance Services,224123.17,219818.19,110297.5,109520.69,19-Jul-24,Planned,,29725.25,11773.99,6801.73,14502.18,4544.87,17227.04,24749.85,13513.27,6360.49,16603.51,27934.83,2806.13,176543.14,-,,Information Technology
ECAE-PP-2025-1248,Information Technology,413525,Maintenance Contract,Urgent,ABC Corp,Yes,36,John,8013.2200 - Maintenance Services,224123.17,219818.19,219818.19,0.0,19-Jul-24,Spent,,29725.25,11773.99,6801.73,14502.18,4544.87,17227.04,24749.85,13513.27,6360.49,16603.51,27934.83,2806.13,176543.14,-,,Information Technology
ECAE-PP-2025-1249,HR,415826,Maintenance Contract,Regular,GWA,No,57,Sarah,8013.2200 - Maintenance Services,65885.47,70203.31,38759.31,31444.0,22-Dec-24,Planned,,967.93,10707.58,3026.34,8442.32,709.75,8899.26,1486.27,8138.74,6228.71,11179.74,431.96,3417.13,63635.72999999999,-,,HR
ECAE-PP-2025-1249,HR,415826,Maintenance Contract,Regular,GWA,No,57,Sarah,8013.2200 - Maintenance Services,65885.47,70203.31,70203.31,0.0,22-Dec-24,Spent,,967.93,10707.58,3026.34,8442.32,709.75,8899.26,1486.27,8138.74,6228.71,11179.74,431.96,3417.13,63635.72999999999,-,,HR
ECAE-PP-2025-1250,Information Technology,411118,Consulting Service,Urgent,NextGen Solutions,No,27,Sarah,8014.3300 - Consulting,198598.68,195666.19,37903.37,157762.82,11-Aug-24,Planned,,26343.0,3370.87,20400.41,15557.01,32563.46,12650.5,31218.11,13167.7,22230.96,20990.46,2819.29,24241.93,225553.69999999998,-,,Information Technology
ECAE-PP-2025-1250,Information Technology,411118,Consulting Service,Urgent,NextGen Solutions,No,27,Sarah,8014.3300 - Consulting,198598.68,195666.19,195666.19,0.0,11-Aug-24,Spent,,26343.0,3370.87,20400.41,15557.01,32563.46,12650.5,31218.11,13167.7,22230.96,20990.46,2819.29,24241.93,225553.69999999998,-,,Information Technology
ECAE-PP-2025-1251,HR,418594,Training Service,Framework,ABC Corp,Yes,29,Michael,8012.1100 - Training Services,153876.9,153975.37,125730.85,28244.51999999999,19-Aug-24,Planned,,9675.79,21875.99,12091.57,6873.91,6678.91,14567.81,2027.61,23867.62,6966.45,8612.99,5987.12,77.19,119302.96,-,,HR
ECAE-PP-2025-1251,HR,418594,Training Service,Framework,ABC Corp,Yes,29,Michael,8012.1100 - Training Services,153876.9,153975.37,153975.37,0.0,19-Aug-24,Spent,,9675.79,21875.99,12091.57,6873.91,6678.91,14567.81,2027.61,23867.62,6966.45,8612.99,5987.12,77.19,119302.96,-,,HR
ECAE-PP-2025-1252,Information Technology,415941,Utilities,Regular,NextGen Solutions,No,21,Michael,8015.4400 - Utilities,116177.39,124438.79,13331.31,111107.48,16-Mar-24,Planned,,10804.3,2089.76,11834.26,8094.31,721.05,9010.36,5830.79,1389.1,6084.43,6099.47,7364.16,7600.62,76922.61,-,,Information Technology
ECAE-PP-2025-1252,Information Technology,415941,Utilities,Regular,NextGen Solutions,No,21,Michael,8015.4400 - Utilities,116177.39,124438.79,124438.79,0.0,16-Mar-24,Spent,,10804.3,2089.76,11834.26,8094.31,721.05,9010.36,5830.79,1389.1,6084.43,6099.47,7364.16,7600.62,76922.61,-,,Information Technology
ECAE-PP-2025-1253,Academic Services,415444,Utilities,Framework,GWA,No,56,Ali,8015.4400 - Utilities,111406.96,121090.71,38195.0,82895.71,04-Jul-24,Planned,,4328.67,15716.59,12748.77,4527.91,14973.3,2852.14,16586.23,16027.59,19628.32,3032.91,18297.07,6884.06,135603.56,-,,Academic Services
ECAE-PP-2025-1253,Academic Services,415444,Utilities,Framework,GWA,No,56,Ali,8015.4400 - Utilities,111406.96,121090.71,121090.71,0.0,04-Jul-24,Spent,,4328.67,15716.59,12748.77,4527.91,14973.3,2852.14,16586.23,16027.59,19628.32,3032.91,18297.07,6884.06,135603.56,-,,Academic Services
ECAE-PP-2025-1254,Facilities,415077,IT Manpower Service,Regular,GWA,No,54,Ali,8011.1600 - Outsourcing Services,150899.91,147357.95,143949.13,3408.820000000007,16-Aug-24,Planned,,18451.79,11480.23,423.05,13340.64,15354.34,24098.12,1001.86,12576.93,2410.65,3659.29,14992.77,5687.22,123476.88999999998,-,,Facilities
ECAE-PP-2025-1254,Facilities,415077,IT Manpower Service,Regular,GWA,No,54,Ali,8011.1600 - Outsourcing Services,150899.91,147357.95,147357.95,0.0,16-Aug-24,Spent,,18451.79,11480.23,423.05,13340.64,15354.34,24098.12,1001.86,12576.93,2410.65,3659.29,14992.77,5687.22,123476.88999999998,-,,Facilities
ECAE-PP-2025-1255,HR,411328,Training Service,Framework,ABC Corp,Yes,33,Michael,8012.1100 - Training Services,222548.01,212801.58000000002,1491.72,211309.86000000002,11-Aug-24,Planned,,20894.09,30529.47,20047.59,12688.22,13205.83,20055.19,28708.34,4740.25,1392.62,28003.58,22968.1,29129.36,232362.64,-,,HR
ECAE-PP-2025-1255,HR,411328,Training Service,Framework,ABC Corp,Yes,33,Michael,8012.1100 - Training Services,222548.01,212801.58000000002,212801.58000000002,0.0,11-Aug-24,Spent,,20894.09,30529.47,20047.59,12688.22,13205.83,20055.19,28708.34,4740.25,1392.62,28003.58,22968.1,29129.36,232362.64,-,,HR
ECAE-PP-2025-1256,Information Technology,418079,Training Service,Framework,Emirates Services,No,18,John,8012.1100 - Training Services,52106.45,46442.17999999999,17458.37,28983.809999999994,18-Aug-24,Planned,,5338.7,6485.14,2970.44,4611.79,3989.81,3674.56,2230.02,5489.63,4056.18,608.41,4.04,157.28,39616.00000000001,-,,Information Technology
ECAE-PP-2025-1256,Information Technology,418079,Training Service,Framework,Emirates Services,No,18,John,8012.1100 - Training Services,52106.45,46442.17999999999,46442.17999999999,0.0,18-Aug-24,Spent,,5338.7,6485.14,2970.44,4611.79,3989.81,3674.56,2230.02,5489.63,4056.18,608.41,4.04,157.28,39616.00000000001,-,,Information Technology
ECAE-PP-2025-1257,Academic Services,417800,Training Service,Regular,ABC Corp,No,56,Fatima,8012.1100 - Training Services,58268.72,63168.97,61965.76,1203.2099999999991,31-Mar-24,Planned,,5487.27,7762.08,8906.25,10517.29,4900.97,10475.06,7690.82,6920.6,6734.69,9588.46,9980.01,1879.21,90842.70999999999,-,,Academic Services
ECAE-PP-2025-1257,Academic Services,417800,Training Service,Regular,ABC Corp,No,56,Fatima,8012.1100 - Training Services,58268.72,63168.97,63168.97,0.0,31-Mar-24,Spent,,5487.27,7762.08,8906.25,10517.29,4900.97,10475.06,7690.82,6920.6,6734.69,9588.46,9980.01,1879.21,90842.70999999999,-,,Academic Services
ECAE-PP-2025-1258,Information Technology,412635,IT Manpower Service,Regular,Emirates Services,Yes,49,Sarah,8011.1600 - Outsourcing Services,223856.22,217592.4,97160.61,120431.79,18-Sep-24,Planned,,29396.97,19214.35,19055.95,27153.89,12390.76,27629.49,17589.02,23134.33,34989.93,17092.45,15173.61,32847.36,275668.11,-,,Information Technology
ECAE-PP-2025-1258,Information Technology,412635,IT Manpower Service,Regular,Emirates Services,Yes,49,Sarah,8011.1600 - Outsourcing Services,223856.22,217592.4,217592.4,0.0,18-Sep-24,Spent,,29396.97,19214.35,19055.95,27153.89,12390.76,27629.49,17589.02,23134.33,34989.93,17092.45,15173.61,32847.36,275668.11,-,,Information Technology
ECAE-PP-2025-1259,Information Technology,418053,IT Manpower Service,Framework,Emirates Services,Yes,57,Fatima,8011.1600 - Outsourcing Services,96695.23,98828.05,90585.04,8243.01000000001,23-Aug-24,Planned,,5222.65,13792.74,8835.97,13300.75,14055.38,7290.65,5912.93,7501.6,10752.41,6047.6,12765.1,14889.97,120367.75000000003,-,,Information Technology
ECAE-PP-2025-1259,Information Technology,418053,IT Manpower Service,Framework,Emirates Services,Yes,57,Fatima,8011.1600 - Outsourcing Services,96695.23,98828.05,98828.05,0.0,23-Aug-24,Spent,,5222.65,13792.74,8835.97,13300.75,14055.38,7290.65,5912.93,7501.6,10752.41,6047.6,12765.1,14889.97,120367.75000000003,-,,Information Technology
ECAE-PP-2025-1260,Finance,415014,IT Manpower Service,Urgent,Emirates Services,Yes,35,John,8011.1600 - Outsourcing Services,203929.8,203651.68,24176.65,179475.03,19-Nov-24,Planned,,14208.51,32690.51,19804.19,4697.38,18529.07,33722.86,19183.03,63.45,31670.55,7972.77,23370.02,17482.82,223395.15999999997,-,,Finance
ECAE-PP-2025-1260,Finance,415014,IT Manpower Service,Urgent,Emirates Services,Yes,35,John,8011.1600 - Outsourcing Services,203929.8,203651.68,203651.68,0.0,19-Nov-24,Spent,,14208.51,32690.51,19804.19,4697.38,18529.07,33722.86,19183.03,63.45,31670.55,7972.77,23370.02,17482.82,223395.15999999997,-,,Finance
ECAE-PP-2025-1261,Facilities,417925,Utilities,Urgent,GlobalTech,Yes,56,Sarah,8015.4400 - Utilities,57405.69,54721.78,3993.76,50728.02,22-Jan-24,Planned,,4151.26,6805.47,8132.52,5337.96,6596.64,3320.43,4525.84,6654.41,6636.46,3871.81,4958.41,8425.83,69417.04,-,,Facilities
ECAE-PP-2025-1261,Facilities,417925,Utilities,Urgent,GlobalTech,Yes,56,Sarah,8015.4400 - Utilities,57405.69,54721.78,54721.78,0.0,22-Jan-24,Spent,,4151.26,6805.47,8132.52,5337.96,6596.64,3320.43,4525.84,6654.41,6636.46,3871.81,4958.41,8425.83,69417.04,-,,Facilities
ECAE-PP-2025-1262,Facilities,419217,Consulting Service,Urgent,NextGen Solutions,Yes,29,Sarah,8014.3300 - Consulting,212677.28,205586.58,61792.83,143793.75,17-Mar-24,Planned,,19049.14,5333.33,19866.29,20640.18,14336.25,13114.59,8410.49,11338.86,17075.54,8485.89,26823.38,24294.69,188768.63,-,,Facilities
ECAE-PP-2025-1262,Facilities,419217,Consulting Service,Urgent,NextGen Solutions,Yes,29,Sarah,8014.3300 - Consulting,212677.28,205586.58,205586.58,0.0,17-Mar-24,Spent,,19049.14,5333.33,19866.29,20640.18,14336.25,13114.59,8410.49,11338.86,17075.54,8485.89,26823.38,24294.69,188768.63,-,,Facilities
ECAE-PP-2025-1263,HR,414207,Maintenance Contract,Regular,GWA,No,32,John,8013.2200 - Maintenance Services,85425.3,94460.09,8502.84,85957.25,01-Oct-24,Planned,,9482.75,10432.37,4749.65,1236.46,5758.3,6331.3,4254.99,3392.46,5596.9,10066.56,14940.98,11079.87,87322.59,-,,HR
ECAE-PP-2025-1263,HR,414207,Maintenance Contract,Regular,GWA,No,32,John,8013.2200 - Maintenance Services,85425.3,94460.09,94460.09,0.0,01-Oct-24,Spent,,9482.75,10432.37,4749.65,1236.46,5758.3,6331.3,4254.99,3392.46,5596.9,10066.56,14940.98,11079.87,87322.59,-,,HR
ECAE-PP-2025-1264,Academic Services,417814,Training Service,Framework,ABC Corp,No,28,John,8012.1100 - Training Services,237871.71,244057.56,65017.0,179040.56,20-Mar-24,Planned,,7136.2,18762.07,22909.71,31052.46,14232.48,5970.43,3837.95,4573.88,38643.4,38713.68,39405.39,12304.12,237541.77000000002,-,,Academic Services
ECAE-PP-2025-1264,Academic Services,417814,Training Service,Framework,ABC Corp,No,28,John,8012.1100 - Training Services,237871.71,244057.56,244057.56,0.0,20-Mar-24,Spent,,7136.2,18762.07,22909.71,31052.46,14232.48,5970.43,3837.95,4573.88,38643.4,38713.68,39405.39,12304.12,237541.77000000002,-,,Academic Services
ECAE-PP-2025-1265,HR,419208,Consulting Service,Regular,GlobalTech,No,54,Ali,8014.3300 - Consulting,67845.0,75616.55,198.21,75418.34,26-Jul-24,Planned,,5385.58,5466.88,8237.2,291.09,8713.09,279.76,2334.96,7646.62,1089.35,12488.12,9885.4,8893.34,70711.39,-,,HR
ECAE-PP-2025-1265,HR,419208,Consulting Service,Regular,GlobalTech,No,54,Ali,8014.3300 - Consulting,67845.0,75616.55,75616.55,0.0,26-Jul-24,Spent,,5385.58,5466.88,8237.2,291.09,8713.09,279.76,2334.96,7646.62,1089.35,12488.12,9885.4,8893.34,70711.39,-,,HR
ECAE-PP-2025-1266,Facilities,419627,Consulting Service,Urgent,ABC Corp,No,33,Fatima,8014.3300 - Consulting,91743.9,101507.73,87861.38,13646.349999999991,14-Feb-24,Planned,,12941.66,2933.47,1885.59,781.35,8501.1,12988.48,16270.58,4525.32,2053.37,6810.38,937.94,5605.93,76235.17000000001,-,,Facilities
ECAE-PP-2025-1266,Facilities,419627,Consulting Service,Urgent,ABC Corp,No,33,Fatima,8014.3300 - Consulting,91743.9,101507.73,101507.73,0.0,14-Feb-24,Spent,,12941.66,2933.47,1885.59,781.35,8501.1,12988.48,16270.58,4525.32,2053.37,6810.38,937.94,5605.93,76235.17000000001,-,,Facilities
ECAE-PP-2025-1267,Academic Services,412890,Consulting Service,Framework,GlobalTech,No,50,Fatima,8014.3300 - Consulting,215179.14,216341.5,21064.32,195277.18,14-Jun-24,Planned,,15578.29,20352.79,16672.22,30556.72,976.01,7542.22,31791.62,2130.97,8184.5,12665.0,27069.39,20198.39,193718.12,-,,Academic Services
ECAE-PP-2025-1267,Academic Services,412890,Consulting Service,Framework,GlobalTech,No,50,Fatima,8014.3300 - Consulting,215179.14,216341.5,216341.5,0.0,14-Jun-24,Spent,,15578.29,20352.79,16672.22,30556.72,976.01,7542.22,31791.62,2130.97,8184.5,12665.0,27069.39,20198.39,193718.12,-,,Academic Services
ECAE-PP-2025-1268,Academic Services,416165,Consulting Service,Urgent,GlobalTech,Yes,33,Sarah,8014.3300 - Consulting,64240.9,61927.04,22025.96,39901.08,09-Apr-24,Planned,,4199.79,2450.28,5900.39,8085.5,5019.87,3443.38,1574.56,276.92,6996.55,315.27,9504.13,6133.15,53899.78999999999,-,,Academic Services
ECAE-PP-2025-1268,Academic Services,416165,Consulting Service,Urgent,GlobalTech,Yes,33,Sarah,8014.3300 - Consulting,64240.9,61927.04,61927.04,0.0,09-Apr-24,Spent,,4199.79,2450.28,5900.39,8085.5,5019.87,3443.38,1574.56,276.92,6996.55,315.27,9504.13,6133.15,53899.78999999999,-,,Academic Services
ECAE-PP-2025-1269,HR,417468,Utilities,Urgent,NextGen Solutions,No,36,Ali,8015.4400 - Utilities,205427.62,200594.77,76113.06,124481.70999999999,02-Aug-24,Planned,,12776.99,4559.59,17069.15,11285.67,11760.6,21563.45,29608.06,18675.1,22988.24,22063.65,18426.17,10389.41,201166.08,-,,HR
ECAE-PP-2025-1269,HR,417468,Utilities,Urgent,NextGen Solutions,No,36,Ali,8015.4400 - Utilities,205427.62,200594.77,200594.77,0.0,02-Aug-24,Spent,,12776.99,4559.59,17069.15,11285.67,11760.6,21563.45,29608.06,18675.1,22988.24,22063.65,18426.17,10389.41,201166.08,-,,HR
ECAE-PP-2025-1270,Information Technology,418289,IT Manpower Service,Regular,NextGen Solutions,Yes,19,Ali,8011.1600 - Outsourcing Services,227281.74,235835.63,52302.18,183533.45,29-Sep-24,Planned,,10352.37,27310.12,16108.69,32784.76,31262.6,8307.61,7226.6,28211.12,21636.93,21901.5,29578.32,33605.43,268286.05,-,,Information Technology
ECAE-PP-2025-1270,Information Technology,418289,IT Manpower Service,Regular,NextGen Solutions,Yes,19,Ali,8011.1600 - Outsourcing Services,227281.74,235835.63,235835.63,0.0,29-Sep-24,Spent,,10352.37,27310.12,16108.69,32784.76,31262.6,8307.61,7226.6,28211.12,21636.93,21901.5,29578.32,33605.43,268286.05,-,,Information Technology
ECAE-PP-2025-1271,HR,416053,Utilities,Framework,GWA,Yes,26,Sarah,8015.4400 - Utilities,83755.5,84944.81,71043.1,13901.709999999992,02-Jul-24,Planned,,8830.85,10850.71,4191.81,9777.0,1073.0,5116.91,6712.5,11070.63,4787.23,6423.24,8895.9,8835.39,86565.17,-,,HR
ECAE-PP-2025-1271,HR,416053,Utilities,Framework,GWA,Yes,26,Sarah,8015.4400 - Utilities,83755.5,84944.81,84944.81,0.0,02-Jul-24,Spent,,8830.85,10850.71,4191.81,9777.0,1073.0,5116.91,6712.5,11070.63,4787.23,6423.24,8895.9,8835.39,86565.17,-,,HR
ECAE-PP-2025-1272,Information Technology,418600,IT Manpower Service,Regular,Emirates Services,Yes,27,Fatima,8011.1600 - Outsourcing Services,183749.68,188865.19,147590.52,41274.67000000001,17-Jun-24,Planned,,20446.27,23493.05,21303.8,29105.9,4585.61,10067.94,10846.3,7305.37,4476.26,15320.22,26266.1,30046.55,203263.37,-,,Information Technology
ECAE-PP-2025-1272,Information Technology,418600,IT Manpower Service,Regular,Emirates Services,Yes,27,Fatima,8011.1600 - Outsourcing Services,183749.68,188865.19,188865.19,0.0,17-Jun-24,Spent,,20446.27,23493.05,21303.8,29105.9,4585.61,10067.94,10846.3,7305.37,4476.26,15320.22,26266.1,30046.55,203263.37,-,,Information Technology
ECAE-PP-2025-1273,HR,413743,IT Manpower Service,Regular,NextGen Solutions,No,51,Ali,8011.1600 - Outsourcing Services,177972.36,176969.62,101405.69,75563.93,07-Dec-24,Planned,,7469.81,700.88,15115.22,11121.08,7709.46,18717.73,10744.08,11864.36,679.73,17374.61,3600.48,6306.16,111403.59999999999,-,,HR
ECAE-PP-2025-1273,HR,413743,IT Manpower Service,Regular,NextGen Solutions,No,51,Ali,8011.1600 - Outsourcing Services,177972.36,176969.62,176969.62,0.0,07-Dec-24,Spent,,7469.81,700.88,15115.22,11121.08,7709.46,18717.73,10744.08,11864.36,679.73,17374.61,3600.48,6306.16,111403.59999999999,-,,HR
ECAE-PP-2025-1274,HR,415518,Utilities,Regular,GWA,Yes,17,Sarah,8015.4400 - Utilities,197972.36,202765.55,97782.35,104983.19999999998,24-Dec-24,Planned,,3300.37,7762.76,23767.81,19441.53,11286.3,8827.98,33710.71,25949.52,27780.37,890.97,2013.69,24082.28,188814.28999999998,-,,HR
ECAE-PP-2025-1274,HR,415518,Utilities,Regular,GWA,Yes,17,Sarah,8015.4400 - Utilities,197972.36,202765.55,202765.55,0.0,24-Dec-24,Spent,,3300.37,7762.76,23767.81,19441.53,11286.3,8827.98,33710.71,25949.52,27780.37,890.97,2013.69,24082.28,188814.28999999998,-,,HR
ECAE-PP-2025-1275,Information Technology,411313,Utilities,Framework,Emirates Services,Yes,27,Fatima,8015.4400 - Utilities,168852.02,173638.05,9870.39,163767.65999999997,07-Aug-24,Planned,,20392.8,21971.82,934.58,11021.96,21101.04,10951.24,168.81,9732.5,25254.29,27548.8,16221.17,8865.96,174164.97,-,,Information Technology
ECAE-PP-2025-1275,Information Technology,411313,Utilities,Framework,Emirates Services,Yes,27,Fatima,8015.4400 - Utilities,168852.02,173638.05,173638.05,0.0,07-Aug-24,Spent,,20392.8,21971.82,934.58,11021.96,21101.04,10951.24,168.81,9732.5,25254.29,27548.8,16221.17,8865.96,174164.97,-,,Information Technology
ECAE-PP-2025-1276,HR,413305,Training Service,Regular,ABC Corp,No,49,John,8012.1100 - Training Services,231907.46,225272.00999999998,125794.5,99477.50999999998,27-May-24,Planned,,11130.11,1932.99,35440.86,18283.53,2414.4,31167.39,21376.22,2075.68,16929.06,16309.81,5484.69,15783.04,178327.78,-,,HR
ECAE-PP-2025-1276,HR,413305,Training Service,Regular,ABC Corp,No,49,John,8012.1100 - Training Services,231907.46,225272.00999999998,225272.00999999998,0.0,27-May-24,Spent,,11130.11,1932.99,35440.86,18283.53,2414.4,31167.39,21376.22,2075.68,16929.06,16309.81,5484.69,15783.04,178327.78,-,,HR
ECAE-PP-2025-1277,Finance,419475,IT Manpower Service,Regular,GWA,No,29,Fatima,8011.1600 - Outsourcing Services,85236.39,91100.92,77580.87,13520.050000000003,04-Nov-24,Planned,,10345.84,13363.56,382.02,11010.68,15165.84,9712.0,6296.27,13276.45,8414.37,11379.13,8924.53,581.39,108852.08,-,,Finance
ECAE-PP-2025-1277,Finance,419475,IT Manpower Service,Regular,GWA,No,29,Fatima,8011.1600 - Outsourcing Services,85236.39,91100.92,91100.92,0.0,04-Nov-24,Spent,,10345.84,13363.56,382.02,11010.68,15165.84,9712.0,6296.27,13276.45,8414.37,11379.13,8924.53,581.39,108852.08,-,,Finance
ECAE-PP-2025-1278,HR,417523,Consulting Service,Framework,GlobalTech,No,40,Michael,8014.3300 - Consulting,217641.27,211709.71,208746.55,2963.1600000000035,01-Jan-24,Planned,,18828.28,13800.08,12410.0,31462.0,20346.0,29049.88,18138.97,10833.36,3237.73,11421.63,31054.9,25121.52,225704.35,-,,HR
ECAE-PP-2025-1278,HR,417523,Consulting Service,Framework,GlobalTech,No,40,Michael,8014.3300 - Consulting,217641.27,211709.71,211709.71,0.0,01-Jan-24,Spent,,18828.28,13800.08,12410.0,31462.0,20346.0,29049.88,18138.97,10833.36,3237.73,11421.63,31054.9,25121.52,225704.35,-,,HR
ECAE-PP-2025-1279,Academic Services,416649,Consulting Service,Framework,NextGen Solutions,No,32,John,8014.3300 - Consulting,115421.84,111524.42,94130.22,17394.199999999997,15-Jan-24,Planned,,4857.14,10852.11,1387.19,16777.93,4469.28,15224.49,12267.67,9721.34,17282.5,2914.75,2217.06,5982.54,103953.99999999999,-,,Academic Services
ECAE-PP-2025-1279,Academic Services,416649,Consulting Service,Framework,NextGen Solutions,No,32,John,8014.3300 - Consulting,115421.84,111524.42,111524.42,0.0,15-Jan-24,Spent,,4857.14,10852.11,1387.19,16777.93,4469.28,15224.49,12267.67,9721.34,17282.5,2914.75,2217.06,5982.54,103953.99999999999,-,,Academic Services
ECAE-PP-2025-1280,Facilities,413153,IT Manpower Service,Regular,GlobalTech,No,44,Sarah,8011.1600 - Outsourcing Services,162082.41,156650.11000000002,64573.26,92076.85,20-Nov-24,Planned,,18137.29,1509.46,13056.16,25869.61,8037.99,12870.32,17023.49,5280.82,18341.31,17225.68,9789.6,7426.24,154567.97,-,,Facilities
ECAE-PP-2025-1280,Facilities,413153,IT Manpower Service,Regular,GlobalTech,No,44,Sarah,8011.1600 - Outsourcing Services,162082.41,156650.11000000002,156650.11000000002,0.0,20-Nov-24,Spent,,18137.29,1509.46,13056.16,25869.61,8037.99,12870.32,17023.49,5280.82,18341.31,17225.68,9789.6,7426.24,154567.97,-,,Facilities
ECAE-PP-2025-1281,Finance,418667,IT Manpower Service,Regular,ABC Corp,Yes,22,Fatima,8011.1600 - Outsourcing Services,236585.51,237110.56,119697.12,117413.44,04-Apr-24,Planned,,1268.45,38111.36,16526.26,9775.85,24400.5,5252.51,2851.08,32712.7,16782.32,20480.62,6982.75,2427.39,177571.79,-,,Finance
ECAE-PP-2025-1281,Finance,418667,IT Manpower Service,Regular,ABC Corp,Yes,22,Fatima,8011.1600 - Outsourcing Services,236585.51,237110.56,237110.56,0.0,04-Apr-24,Spent,,1268.45,38111.36,16526.26,9775.85,24400.5,5252.51,2851.08,32712.7,16782.32,20480.62,6982.75,2427.39,177571.79,-,,Finance
ECAE-PP-2025-1282,Facilities,411759,IT Manpower Service,Framework,NextGen Solutions,Yes,53,Michael,8011.1600 - Outsourcing Services,62792.55,55969.770000000004,43209.34,12760.430000000008,22-Nov-24,Planned,,289.07,6392.51,7978.32,7034.54,1891.77,5445.56,7064.93,2386.45,4922.74,2933.38,2104.23,9044.62,57488.119999999995,-,,Facilities
ECAE-PP-2025-1282,Facilities,411759,IT Manpower Service,Framework,NextGen Solutions,Yes,53,Michael,8011.1600 - Outsourcing Services,62792.55,55969.770000000004,55969.770000000004,0.0,22-Nov-24,Spent,,289.07,6392.51,7978.32,7034.54,1891.77,5445.56,7064.93,2386.45,4922.74,2933.38,2104.23,9044.62,57488.119999999995,-,,Facilities
ECAE-PP-2025-1283,Facilities,413014,IT Manpower Service,Framework,NextGen Solutions,Yes,15,Fatima,8011.1600 - Outsourcing Services,83703.56,81334.14,43094.88,38239.26,01-Aug-24,Planned,,208.06,12089.9,12481.29,9937.28,6324.4,3455.29,10086.95,12631.15,2149.03,6314.54,4273.59,4835.88,84787.35999999999,-,,Facilities
ECAE-PP-2025-1283,Facilities,413014,IT Manpower Service,Framework,NextGen Solutions,Yes,15,Fatima,8011.1600 - Outsourcing Services,83703.56,81334.14,81334.14,0.0,01-Aug-24,Spent,,208.06,12089.9,12481.29,9937.28,6324.4,3455.29,10086.95,12631.15,2149.03,6314.54,4273.59,4835.88,84787.35999999999,-,,Facilities
